client_id,Temperature_C,Humidity_%,Soil_Moisture_mm,Fertilizer_Use_Level,Crop_Yield
Farm_A,26.79753282615408,62.525927887128695,240.43549303560968,Low,High
Farm_A,30.313426984434365,71.89584570986143,361.387612990965,High,Low
Farm_A,25.98753633394176,79.48216987270578,250.9541278519851,High,High
Farm_A,23.360409641563635,50.836651626471166,359.72659372532223,Medium,Low
Farm_A,35.928520773314986,70.784299659976,349.80238429029083,Low,High
Farm_A,26.216024557152696,47.079244464648845,255.9769017588797,Low,High
Farm_A,27.083210138863258,60.5788791034055,372.78093450405584,High,High
Farm_A,38.996357875095,43.89556490996828,318.21367029022196,Medium,Low
Farm_A,24.775954029894834,30.504651159359973,402.8103564970161,Medium,Low
Farm_A,24.483958171391585,63.15855050937697,325.62497761107585,High,High
Farm_A,23.29723409998086,73.6950033041145,315.20630853349047,Low,Low
Farm_A,31.32949239906924,91.934198336184,334.4339011842713,Medium,High
Farm_A,32.45487475819126,71.02316679074727,333.14406343337066,High,Low
Farm_A,35.86736928742663,47.57305846548408,345.4670009052688,Low,High
Farm_A,31.612453578364086,49.76504055213759,240.19513840878102,Low,High
Farm_A,29.801305475969126,72.05168718548373,342.60833941259165,High,Low
Farm_A,39.05687514332491,69.35323285352456,316.43260801866046,Low,Low
Farm_A,34.50114329457618,56.24297941512134,299.0188257094763,Low,High
Farm_A,28.223440569410332,69.15366563407119,312.25092977302336,Medium,Low
Farm_A,29.012852306789803,85.0485675652711,319.73357649114905,High,High
Farm_A,25.064591148559888,82.3012070369966,381.9470413672095,Medium,High
Farm_A,43.1254316981083,38.252151517786416,244.68459093858291,High,High
Farm_A,31.157563696477858,9.725842246429828,285.62044902749057,Medium,High
Farm_A,25.292052413246772,34.517262002945316,372.8597879978123,Low,Low
Farm_A,28.030093183487892,53.822607685216205,227.77212782376014,High,High
Farm_A,21.693602533611163,51.53628602013917,309.22756515985185,Medium,High
Farm_A,40.30751788318199,78.12549345889714,351.2031262905731,High,Low
Farm_A,32.96263474600592,76.3541175951639,228.95077194636104,High,Low
Farm_A,35.57951026682681,50.26101632886113,347.3912901418608,High,High
Farm_A,33.41017225021963,53.52306317039691,255.69787728341632,High,Low
Farm_A,27.08681562850274,57.43126236844372,330.88351841328745,Low,High
Farm_A,33.49124956888908,44.63719763506192,392.70462831670943,High,Low
Farm_A,35.73704665095803,55.43664178242279,359.93206859955257,Low,Low
Farm_A,20.313188417617702,38.83763252868187,241.27647366166417,Low,High
Farm_A,38.434939315126954,85.10907627183781,321.4406157310349,High,High
Farm_A,30.98650209996426,53.00945247197637,220.26484663666022,High,Low
Farm_A,22.998974783154456,17.906743357521847,334.6927881503961,Medium,High
Farm_A,29.485822398878003,61.49858315853615,307.2980804856575,Medium,Low
Farm_A,27.678398277512667,54.80873374241388,336.4234956236467,Low,High
Farm_A,29.12812484817345,45.354370930749425,255.37720803215484,High,Low
Farm_A,24.65374703023921,30.952218982378263,275.98988129264905,Low,High
Farm_A,33.57043056476265,23.636396095905873,344.2022698180525,High,Low
Farm_A,33.93484782777497,46.6330048709777,246.8445481675268,High,Low
Farm_A,30.69043576566815,67.31039704785576,327.76896738166096,Medium,High
Farm_A,24.448002413519895,68.50583276082155,233.34213446731724,Low,High
Farm_A,42.07395499329316,47.653229079778804,291.79102941897474,Medium,High
Farm_A,24.920890905108017,60.92519774771957,321.44082501652866,Low,High
Farm_A,33.46552803631572,92.60607560202358,347.016081027044,Medium,High
Farm_A,23.66829747187148,59.13024078851649,277.5809890473059,High,High
Farm_A,40.050046446500005,49.33859844676232,303.6885053943443,Medium,High
Farm_A,26.763796810059766,59.11677285145913,268.57575680519767,High,High
Farm_A,33.01238604719741,83.74180881183136,313.73405369964263,Medium,Low
Farm_A,31.788121296619472,47.44021381002913,275.125067079743,Low,High
Farm_A,26.55748246036412,73.24664665720738,296.1081401493599,Low,Low
Farm_A,27.40798550292239,78.1149817463437,189.798121237438,High,High
Farm_A,24.81273299643127,32.538473274077006,310.0325901977844,Low,High
Farm_A,35.94072867353492,68.05115434518692,338.2695107085217,Medium,Low
Farm_A,29.040892708966805,74.73860195441665,332.81804349142743,High,High
Farm_A,33.94449649016725,55.92131998389846,301.36613804320865,Low,Low
Farm_A,23.58411286035096,80.34117220210062,260.2719736295723,High,Low
Farm_A,25.703298581503446,77.13577715961189,299.5456712636872,Low,High
Farm_A,31.515614807959217,44.0640970777968,321.4153548603824,Medium,High
Farm_A,25.690398109920885,65.4531891103104,269.82888506201385,Low,High
Farm_A,31.38531375218756,52.14005139816965,237.13943625712312,High,Low
