client_id,Machine_ID,Temperature_C,Vibration_Level,Load_Percentage,Operating_Hours,Failure
Factory_1,2696,77.96984673233186,2.6599876392107547,83.48380545741506,33711,0
Factory_1,1103,77.93072473298682,2.642824290986816,107.98661766717134,47760,0
Factory_1,2603,79.73832920911788,2.6244102876680357,63.043579203192046,4987,0
Factory_1,2415,79.2448624405645,3.470267792481005,66.98538365030939,41818,0
Factory_1,2045,76.4586185242831,3.4393367740954477,76.40608237709286,20738,0
Factory_1,4348,102.34422159061742,3.046882715075973,58.90392099227677,41764,0
Factory_1,4587,74.65470343905191,3.0209900322350114,77.94092274353275,9208,1
Factory_1,3205,73.7586761111834,3.3701704089738693,73.21306651482996,36743,0
Factory_1,4327,82.77049794903608,1.8409658759060856,75.97972472235692,33745,1
Factory_1,1569,81.3511255090198,2.4598995649797573,60.41453668938364,11729,0
Factory_1,1784,67.49238156932327,3.224887019244367,106.68386515828942,6801,0
Factory_1,2890,81.5679733116398,2.282049590312984,62.25101567818371,13039,0
Factory_1,1399,79.94995654191695,3.0341756255519146,73.85886754142663,11966,0
Factory_1,1050,98.14658566673509,2.0663674037041257,90.2939028556177,32024,0
Factory_1,1837,58.87284128810349,3.177209792559831,51.79531117321166,28236,0
Factory_1,4124,87.10398633136639,2.9243820172538855,74.38217661364295,16202,0
Factory_1,4891,62.08783886863817,2.3460428501653126,50.14100675633954,38945,0
Factory_1,1740,92.81291077026367,2.661292166142622,56.76756980263862,6237,0
Factory_1,1487,71.56870935895901,3.091927757204779,88.66845702648251,14500,0
Factory_1,2470,91.55461625378922,2.768537288968176,81.29848721783831,4506,0
Factory_1,3744,69.07117267539645,2.6599978329410288,76.0489123269909,45078,0
Factory_1,2773,69.50747092635699,3.548398127220702,111.69668235437304,39649,0
Factory_1,4908,70.01593377293554,2.8378022762163004,87.86913500945764,24289,1
Factory_1,2631,79.04975508770525,3.4548690874799086,76.96313711252674,26471,0
Factory_1,1851,75.60896607117161,2.051311508755671,99.20811142516196,36195,0
Factory_1,1956,81.86848512765971,3.035486207819873,86.58990710155152,4913,0
Factory_1,1284,73.91502111436486,2.7567836169738196,83.1139739192858,26351,0
Factory_1,4017,68.7776283509372,2.8222556795418203,94.28016640770042,1412,0
Factory_1,1728,89.5255024746237,2.6851495713674436,93.15131974928488,45425,0
Factory_1,3967,57.12328388068218,2.3897149478590727,69.9619590772818,8357,0
Factory_1,4851,86.61937317746775,3.776429887919663,73.40723186788584,48320,0
Factory_1,2821,75.12146509073226,3.4654670419870395,72.15217859619335,1698,0
Factory_1,2635,84.49142987780998,2.8644797688557286,70.80357975637433,18101,0
Factory_1,4635,94.1231763983997,3.532613541273459,53.11932349797178,24576,0
Factory_1,2492,70.53226488210092,3.3853391647615556,90.00584155204687,28192,0
Factory_1,4764,68.00853421908083,2.995591476877096,48.64973377054581,39102,0
Factory_1,4914,92.70431516566718,3.3069206707377123,100.36821182149983,12516,0
Factory_1,2197,70.6669659309744,3.1019113637637337,88.38663803921791,18924,0
Factory_1,2445,83.72541591430479,3.577177169204462,72.83927404137019,41262,1
Factory_1,2155,88.26503887436773,2.5228049357135025,44.90605154534902,27790,0
Factory_1,2881,71.4846320137955,2.63783310232645,51.863320421540855,21652,0
Factory_1,2243,90.9015771901085,3.2358209772240345,89.7133716352057,43918,0
Factory_1,2996,80.36026534904857,2.730127320337703,58.70057550512465,35299,0
Factory_1,1823,49.356580185393064,3.571362941646916,51.54879169725616,21559,0
Factory_1,1202,80.9909332582914,2.915964605397235,84.2776298697448,31354,1
Factory_1,4473,70.28122475882131,2.7219094270990056,66.54145502958042,42430,0
Factory_1,2035,90.2582995725083,2.5622191059840196,76.47727499616039,30703,0
Factory_1,3723,53.76104275690193,2.7371224891596193,68.61301007669454,5835,1
Factory_1,3549,76.50393786476208,3.8638738137171296,57.610979533764606,32471,0
Factory_1,2581,91.84684964605621,2.134842344787911,82.13075137876352,38892,0
Factory_1,2824,85.37158464944625,2.9460075178234706,102.90651889838716,47318,0
Factory_1,1852,68.84214155232289,3.718091734038883,83.88000368015325,21384,0
Factory_1,4170,87.3251421173625,3.1093415461380705,72.73436462046044,33606,0
Factory_1,3818,90.16233322933897,3.156229240548974,75.30464437675339,39765,0
Factory_1,1684,59.008765274625176,2.3157049422290714,88.03237714962808,38744,0
Factory_1,3081,66.72106921084287,2.8480677822845366,83.63500529124669,44125,0
Factory_1,4377,95.47398921130238,3.0849864514536542,97.29867779642683,42348,0
Factory_1,1762,64.79616752737846,2.8654527810355246,102.33567760826719,16781,0
Factory_1,3785,83.77825168480113,3.529212243424794,53.618907703653285,7941,0
Factory_1,3482,72.30593165555442,3.358771127897981,102.53535578144042,5637,0
Factory_1,4634,75.74094780419775,3.4843142423136726,89.6859918308487,20856,0
Factory_1,4579,59.76839129528239,3.6029576036212925,85.63382101987469,46002,0
Factory_1,1760,61.28410620276876,4.170987601256497,63.47217800027359,7090,0
Factory_1,4591,80.6022571097072,2.5439358716952505,94.9567283284673,34434,0
Factory_1,2969,72.64681258092747,2.317167606758172,87.56160289535802,22508,0
Factory_1,1681,73.92969640045442,2.482378838790313,71.69526041979228,27329,0
Factory_1,4144,63.021221074111516,2.979186982856538,66.4982651288913,44221,0
Factory_1,3397,71.2094235381768,2.4702104268916756,82.72260466440964,23195,0
Factory_1,1638,67.24768206332313,2.982401530768758,80.84838424383751,29699,0
Factory_1,4287,72.47080695893005,3.063717203334045,93.00273595013215,39638,0
Factory_1,4345,79.71036831418022,3.761893705096904,43.14879414704781,36854,0
Factory_1,2654,73.1309487743959,2.976104561313231,64.08106050580115,48915,0
Factory_1,4596,68.45626653886984,3.8435708175362824,93.22459635424175,9258,0
Factory_1,2169,75.77368307647619,2.569357899335868,102.84686115904486,16728,0
Factory_1,4625,80.38910043684659,2.5621908733076215,59.25800403553496,49447,0
Factory_1,2975,54.20872277025504,2.98926251881267,70.74364387569688,7767,0
Factory_1,3890,62.41157958447805,3.086983164584785,93.61807920863642,29746,0
Factory_1,1645,74.91209443696644,3.225705599323749,92.23777430733635,1846,0
Factory_1,4097,80.66755926918826,3.466506070194175,68.57397626408272,7469,1
Factory_1,3883,77.79757349786709,1.6295225777701492,73.12071084585502,40001,0
Factory_1,2573,71.93283600678183,2.430429135705059,84.01613998554892,40756,0
Factory_1,4744,67.5203001017351,1.9305998425953423,109.95512235264418,40809,0
Factory_1,4713,94.83992127684934,4.194939136109162,70.93378282802432,37258,0
Factory_1,4888,79.51515942018969,3.321901300852159,90.25942456211676,37298,1
Factory_1,3635,73.55475914646095,3.3340504758783562,77.16188510756484,37159,0
Factory_1,2855,80.7930343687222,3.2486458889153877,91.44270936197181,22204,0
Factory_1,3898,81.37966699020966,3.1448874284482065,111.13101197968157,21611,0
Factory_1,2065,87.01213922163944,2.795962313489224,49.428131972332196,12954,0
Factory_1,2888,64.91913689082595,3.0092091895947757,105.14655968412924,20096,0
Factory_1,4054,83.2940558118349,1.8944323454960574,83.53421837162848,2970,0
Factory_1,3626,82.70865193886966,2.260706877110079,97.15631064810394,22951,0
Factory_1,2646,81.32781866106285,4.1353464289021975,82.72799382587743,11789,0
Factory_1,4068,77.48220586300336,3.4151679082721227,67.15874261136699,39141,0
Factory_1,2857,79.78979825746391,3.166831052643474,95.56309916386849,24710,0
Factory_1,2900,69.89983601145254,2.8650625323533143,65.3185442632654,36996,0
Factory_1,4228,82.56988616645351,2.538917337911187,93.0440888015849,40666,0
Factory_1,1793,88.55637858804951,2.6131054004482133,61.33017945032874,13298,1
Factory_1,3919,57.212797510957216,3.7480221557445916,89.81548484531086,3443,1
Factory_1,4687,74.44415329089544,4.222875989808413,81.93831772962841,27215,0
Factory_1,4531,87.04970647300749,3.3362125094475465,70.55192531568827,21530,0
Factory_1,4367,73.16530846403536,2.835363146472091,72.94577829905835,37185,0
Factory_1,2205,70.26573807299503,3.475941509014277,64.18044666700862,3708,0
Factory_1,2332,67.7052589769617,3.5354982336026275,71.25799097880504,37980,0
Factory_1,4874,83.52246489030269,1.8396313130109347,76.5518064283042,9666,0
Factory_1,4600,81.28140013480669,2.7782600537573554,81.23983939167547,14490,0
Factory_1,1024,48.03113357058429,2.972852566741094,76.53598204686983,29734,0
Factory_1,3713,81.96206364813418,2.8655556547225847,63.40211136887494,32195,0
Factory_1,2383,100.7335980324986,3.029609217007244,80.2089393786942,25442,0
Factory_1,4389,74.75874912889996,2.7131689965598818,71.79711588139412,21908,0
Factory_1,4215,67.87154217322836,3.0532151138459485,76.17534173868717,29865,0
Factory_1,2136,90.0399298858269,3.6230425962488146,48.89914651387776,13342,1
Factory_1,1799,80.13795413580611,2.852816669490847,101.22445537244994,17438,0
Factory_1,2201,76.25046031166447,2.871591486037134,95.36429872669085,46368,0
Factory_1,3007,75.25571336409433,2.2945747347971084,54.372450806472386,4300,0
Factory_1,4680,85.10345002941578,3.858328888227362,86.61452272791904,8970,0
Factory_1,4149,87.49805319411215,3.2101622935922602,75.86285651597012,1822,0
Factory_1,3054,64.42468748566658,3.6815765510533525,91.54879337794495,21079,0
Factory_1,2571,88.67370254721993,3.4791269130762856,83.40892113701852,20978,0
Factory_1,2409,82.47980434061915,2.8353345008400987,78.54760943909884,15596,0
Factory_1,2279,54.18070592116278,3.848228184145019,83.16526200803928,44861,0
Factory_1,1592,74.03286888129608,2.9811826487875757,96.54952823024783,25557,0
Factory_1,1735,71.36387787786144,2.9715271881394663,84.6170265333809,42196,0
Factory_1,4272,57.89831607343375,3.085432719063971,77.24024995470981,42401,1
Factory_1,3657,58.70407014023672,3.2759318276547504,110.08361068459931,13875,0
Factory_1,4945,82.1759157979305,2.787892217394107,70.30685957265501,16646,0
Factory_1,1167,82.11622650470824,2.3336277646058576,121.41142903589275,12664,0
Factory_1,4547,72.84314473098743,2.7906475795967753,101.823917124885,21609,0
Factory_1,2386,72.74994096629625,3.603796085215131,83.45730821905255,32463,0
Factory_1,1097,79.3230873119077,3.2599361131749918,78.22514865978515,30077,0
Factory_1,2312,77.97760250918397,2.1402294966438897,84.2533710591637,13112,0
Factory_1,1364,72.19383983835185,3.187292554725489,64.26757498877487,41385,0
Factory_1,3760,64.54087331142901,2.1097216583947587,91.51974904541855,46080,0
Factory_1,1130,91.0123822714204,2.846107191660094,70.11652367035695,5090,1
Factory_1,2040,74.25566570899954,3.310336048775339,82.66551501399881,25791,0
Factory_1,3708,61.64655641289899,3.4024015893669026,93.95380018930311,40887,0
Factory_1,4608,77.67050385348453,3.3672264037251503,75.7502702625108,47617,0
Factory_1,1777,76.22053934503005,2.3745018345090765,119.08966200439278,17774,0
Factory_1,1628,66.80735606445198,3.30785437458227,77.05996053136504,35268,0
Factory_1,1989,65.36192489902783,2.9665618377613665,70.04561072926884,18850,0
Factory_1,2296,62.25931015046676,3.707020230501384,67.16337875881143,17514,0
Factory_1,3983,102.41878340269916,1.9599912195765494,60.73788673865056,41998,0
Factory_1,3544,95.42396422714073,3.2425875526147947,82.17944359611559,14737,0
Factory_1,4521,92.13573990822205,3.356699795102723,80.70525819685618,4810,0
Factory_1,1813,87.23170950591458,2.6582841049349386,72.35213633750038,13984,0
Factory_1,2771,50.15388420914185,2.1590898374333856,53.621015000087795,13676,0
Factory_1,4760,71.99639511911371,2.5976065416698377,64.90826160374756,48037,0
Factory_1,1431,64.49088042171813,2.0331608494462197,61.88906252530438,24895,0
Factory_1,3234,73.34276946853385,2.5872075784912694,114.64584133109281,49280,0
Factory_1,1771,68.36103086453335,3.583551457191818,104.31662836681573,37332,0
Factory_1,4178,69.82466349091776,2.700537801720332,88.33065225210362,16876,0
Factory_1,4118,68.77129503576717,3.0482726317693873,57.50244633014684,19297,0
Factory_1,2914,89.20504247989855,2.714626853125262,67.51466640343656,29831,0
Factory_1,1780,79.71415556386404,3.1014615104256498,57.26383827504152,38443,0
Factory_1,4681,52.54332801006164,2.560814406453608,77.28513891590414,18602,1
Factory_1,2355,57.381362579602616,2.9654887425018863,77.18632003594622,43520,0
Factory_1,1954,65.34382400122848,2.573292980125173,80.68388246705075,41996,0
Factory_1,4020,68.69007870126053,3.453747384208628,80.53841824651549,2591,0
Factory_1,3087,58.60603732335944,3.23127427632377,83.6003410652757,20623,0
Factory_1,3618,78.05554320377259,3.2028087965701895,90.72510520701711,34130,0
Factory_1,2716,85.08520824778581,3.7658444006204577,70.26213012644482,49874,1
Factory_1,3808,79.80562107410748,2.8148383157013517,67.496615190811,37509,1
Factory_1,3129,79.18252554786001,3.2002060146192184,76.61429528646,22727,0
Factory_1,2690,75.0341475117841,3.0123210492142922,81.34934222190185,32966,0
Factory_1,1447,89.95133745517411,3.106815212214255,83.99870820042405,30257,0
Factory_1,1993,70.98620242667774,3.6044909720532328,58.37758627904577,26821,0
Factory_1,1277,76.75545829890508,3.2042561741887132,77.20441408455362,15859,0
Factory_1,4977,70.95334176692954,2.652289185055012,79.37644853686213,12383,0
Factory_1,3353,95.20401963682112,2.630062861768306,54.42369996134413,45064,0
Factory_1,3126,88.82904434464798,2.716158113663955,90.96823240014311,31678,0
Factory_1,2453,81.7829941119204,2.975985234642912,99.47989601246503,18482,0
Factory_1,4201,76.07679869726606,2.6382815929465875,90.96718293886411,12722,0
Factory_1,3896,79.30840244333749,3.1216538320641827,74.84467478093325,6626,0
Factory_1,4963,90.49209476526303,3.4710832525819146,92.90144576214604,49290,0
Factory_1,1792,80.02422129190413,3.860415148559767,117.73319311811338,22563,0
Factory_1,2680,58.43586294524843,3.813259735849841,42.78057520152198,40110,0
Factory_1,1959,80.13835193065546,2.8715948457904834,104.5716912432146,35531,0
Factory_1,2016,90.0103884000446,3.2223275928334796,65.06966954113975,36201,0
Factory_1,1394,94.62822634045459,2.807469869070247,84.92743055194724,42125,0
Factory_1,2324,74.27716521929575,3.128998496060033,87.03675064671594,4762,0
Factory_1,3448,76.62762078923981,2.5441027556243214,79.78944335985334,31811,0
Factory_1,1713,71.16817482013927,3.031251366624738,68.29288990511985,47824,0
Factory_1,3636,73.20988032882515,2.6340614571848913,82.93115427494949,11361,0
Factory_1,4041,64.37367222583899,3.0508820364938125,75.88952278628082,7090,0
Factory_1,1634,75.59630369920174,2.676531611147213,90.47334970420386,27289,0
Factory_1,2107,78.9348538542175,3.5247763576596673,71.97147182659148,27630,0
Factory_1,1207,88.17394065634326,3.0987998023462,111.12891308937898,22288,0
Factory_1,1013,68.10812181910433,2.6742909981927756,72.74171248918518,14612,0
Factory_1,4218,80.228354880355,2.7131499980307106,79.63468111608526,21049,0
Factory_1,4794,96.42270358611864,3.0190017390841,81.80046990077392,15025,0
Factory_1,1444,72.42623462576655,2.1657079630612053,85.98834683907918,1956,0
Factory_1,3852,81.4719593970274,2.3871171684988295,58.0343767968527,40443,0
Factory_1,4633,77.24451818559972,3.523549151306077,105.25891537186803,23015,0
Factory_1,3382,70.4111573713106,2.91368635002959,93.25489906230008,13201,1
Factory_1,1185,89.76540349725896,3.6900456770737255,70.61655947735706,20975,0
Factory_1,1477,78.95803533437409,2.72484742307729,69.92564948092922,23861,0
Factory_1,3340,74.74445929008554,3.586364509629682,88.15400231891648,35414,0
Factory_1,3278,71.29385667913894,3.5743828501860517,53.904293318328506,46893,0
Factory_1,4928,62.053185242790946,3.58041339368926,72.98448198032163,13588,0
Factory_1,3334,78.46503881730716,3.038410945530128,60.755116637171454,12083,0
Factory_1,2280,96.89750287809187,2.370040016813422,60.552473487787566,36946,0
Factory_1,3020,59.87404499161184,3.74734428768219,82.66633840370604,10847,0
Factory_1,3203,76.73908041656505,3.5447183546802172,72.25326587417277,17001,0
Factory_1,2316,75.44243854223774,2.9345420136151255,64.47567703201801,29404,0
Factory_1,2184,69.11236463793205,3.004645876265456,82.09013890431896,16398,0
Factory_1,3542,79.52534891821335,1.9392220293055913,84.39490291177934,14605,0
Factory_1,3431,75.63856301334143,3.060294966945355,74.08367229382219,42974,0
Factory_1,4423,70.72714374392268,3.402596337390474,61.715412161958106,39006,1
Factory_1,2993,76.83771134623042,3.083384809798259,73.96947784482164,38208,0
Factory_1,3848,77.7903042546254,3.30901435549181,82.11554983733846,47733,0
Factory_1,2092,56.49059642104732,3.471731920932684,85.13641647831912,6704,0
Factory_1,2112,63.883746722612734,3.1606786077251368,86.32881131352927,20614,0
Factory_1,2347,87.23190105426659,3.3471167052429918,78.32716913511581,37321,0
Factory_1,2000,82.67813919476397,3.394950040018937,74.12861724969898,4712,0
Factory_1,1821,61.59471396617483,3.5822173229964536,100.07172824671522,35958,0
Factory_1,3875,90.86373880159016,4.106095654692343,96.67981570715968,9927,0
Factory_1,2963,75.41689037131941,2.883800446749764,86.76642944874467,26537,0
Factory_1,2026,64.50993077429514,3.311198435261644,80.87602208154001,44461,1
Factory_1,4292,63.432557749480516,2.2336020738688274,101.680770343744,12563,0
Factory_1,1042,56.75930126107063,3.339986537758378,88.63203001241645,27987,1
Factory_1,2004,72.2940010833663,3.630910206467054,81.9396046274951,37914,0
Factory_1,1788,78.80047463459026,2.301240883578063,78.57132382661982,47413,0
Factory_1,4055,95.49178922684823,3.1390530095459805,80.8669337837783,43641,0
Factory_1,3636,82.69657751345625,2.5087563032308453,76.63050275004463,35054,0
Factory_1,4657,69.59677816862512,3.2567703540817567,94.23409984756391,9636,0
Factory_1,1035,68.37887483175591,2.5886892922554496,77.74487116128644,43368,0
Factory_1,2708,79.7196133324661,3.0696077043224514,98.09230093505887,24253,0
Factory_1,4097,78.83971552546862,3.2498185505629786,60.55436121104237,11617,0
Factory_1,3729,72.2467677649457,3.375687993537973,91.20747836389373,46105,0
Factory_1,4683,67.99168321133914,3.909786523349328,67.57709028101354,1145,0
Factory_1,4040,63.57873456703827,2.8748406441335033,87.54198846449606,30344,0
Factory_1,1661,71.3948578327611,3.021905735989555,77.79496997557267,34755,0
Factory_1,2546,69.42508214992166,2.3150985102104613,78.67576927473118,34537,0
Factory_1,1262,100.79709337654319,2.5981627160151346,104.58675208166102,33117,0
Factory_1,4824,78.89960586029902,3.602034009442442,90.21944261630706,40532,0
Factory_1,1743,72.26535753545176,3.5653516543072508,105.73552751591582,17456,0
Factory_1,2914,86.61923602147081,2.2242347266249114,98.57824932367899,6051,0
Factory_1,4610,72.85067494014608,2.3273157738822507,92.36022245897527,35503,0
Factory_1,4061,72.53491307445859,2.2309821461172796,57.506188156956,10686,0
Factory_1,4335,61.703566977606926,2.5875158115337573,82.42159794931548,48556,0
Factory_1,3334,68.24013727025603,3.261388975232946,56.65989900839475,4083,0
Factory_1,2931,56.78095267347646,2.9899905503277857,85.75417956181899,16901,0
Factory_1,1347,83.6531690202038,3.3820480392481373,91.59660810042857,14395,0
Factory_1,4025,63.44820248859568,3.2125894211373507,85.03486984473346,12023,0
Factory_1,2523,64.29405661764397,2.5551269491067155,69.43568437713216,31682,0
Factory_1,3496,72.61119252133403,2.575950650330384,55.98471053447372,19073,0
Factory_1,1310,79.49010963418937,2.7347461885309214,105.34535620038085,25819,0
Factory_1,4310,93.9303641391166,3.44322409850813,45.59035489949622,22932,0
Factory_1,4287,92.7421250413802,3.1301327791838633,74.57921349227243,41461,0
Factory_1,2428,70.49898866309776,3.356135744752939,81.8033845015132,9984,0
Factory_1,2312,74.74973041254856,3.4088831496001437,100.8531132352597,15716,0
Factory_1,3530,80.57810306351863,2.4674431684623137,75.42162943467999,49244,0
Factory_1,3964,75.56649924897107,3.2648463771783653,78.94251832911362,12916,1
Factory_1,4603,79.86501643826202,2.530332303090623,77.83868666417577,13677,0
Factory_1,1042,90.30750832343698,3.6093809258486584,76.79835693604689,37618,0
Factory_1,2950,89.90726136849952,2.7181754862868286,73.83603265551224,6448,0
Factory_1,4565,78.02449714360124,2.6860357566230255,80.23530070693403,35406,0
Factory_1,3148,67.71268318625597,2.2328506868077707,93.68652873888749,42779,0
Factory_1,1421,64.56027160001742,2.8955197563339845,78.07238778716291,15818,0
Factory_1,3139,84.89369438282131,2.341522212951571,78.8771992109773,39908,0
Factory_1,1509,69.32807581187322,2.805291061253481,100.54161464636157,44668,0
Factory_1,4897,71.15967822119859,3.228768673074115,62.096046345185066,23740,0
Factory_1,3540,74.84690150827005,3.289645749800544,81.79370552621229,5798,0
Factory_1,2791,65.26931059118445,2.986347730245034,66.00098061390206,39595,0
Factory_1,1623,73.27053940076577,3.8558542400711717,59.421482856029655,20877,0
Factory_1,3601,58.86438602123259,2.665463630670042,95.59857031094114,40040,0
Factory_1,4631,81.7792587133927,2.7560442959271487,112.35962319898255,28425,0
Factory_1,3773,68.94285076996661,3.650870644699399,103.42266795090279,8099,0
Factory_1,4244,79.59972142939117,2.661142315123947,110.20080871289935,5940,0
Factory_1,1086,76.36535331082737,2.8173392243439457,82.77020458797362,25034,0
Factory_1,2668,50.66097743451965,3.092883746043386,83.53643198602107,5531,0
Factory_1,2414,74.81750034799481,2.6945550542157055,97.91797811759666,28065,0
Factory_1,3397,67.02040522258555,2.92763467435714,94.22762305575004,36144,0
Factory_1,3993,75.34852876391766,2.894331957224504,78.2389871126756,13504,0
Factory_1,1189,71.91450398326212,3.343473246323611,78.9039654738939,18153,0
Factory_1,2716,64.32983413582124,3.020493394887971,92.44210893847199,30921,0
Factory_1,1782,77.29954447842212,2.545848934517097,76.42199829736,40896,0
Factory_1,3461,67.20986156966308,3.1052850169792325,87.68749328332275,34453,0
Factory_1,4988,83.60473488359746,2.7084612807155306,77.49317429320382,29044,0
Factory_1,4709,77.825799504883,3.2454874758191257,91.02316679074727,18030,0
Factory_1,2759,76.81021558703706,2.351584026022077,85.99531927628962,25858,1
Factory_1,2486,68.4864310620817,3.619141535716818,80.31907365104092,44285,0
Factory_1,2724,81.60010593117119,3.7176235132362683,82.44004998496298,10496,0
Factory_1,2134,66.43693430556851,3.1031237728689316,61.92287311693585,23656,0
Factory_1,1514,87.87982473801938,2.7885940194572285,83.90994249725611,37735,0
Factory_1,2754,60.99492039725057,2.7426792253909262,63.346649202356005,38900,0
Factory_1,3979,60.501434345190944,2.446845909385829,73.18715662532726,13087,0
Factory_1,1697,66.79656175469304,2.5914072666955024,48.58819058504334,43003,0
Factory_1,2013,58.01150800196355,3.728597879978123,105.2163847239573,15537,0
Factory_1,2795,67.49094450219886,2.7919029986349297,62.288269060244914,28766,0
Factory_1,4292,69.35752401342612,3.0922756515985186,103.13164928851813,28523,0
Factory_1,3583,95.06092888159122,3.5120312629057313,88.88790423801774,29731,0
Factory_1,4390,86.15902053365362,2.6753672109620377,94.21738704255824,49831,0
Factory_1,4756,81.82034450043926,2.7841021056798967,66.7093631850249,11720,0
Factory_1,2651,82.73099941538871,3.441107891233404,66.81423672236166,46253,0
Factory_1,2775,69.60065540461149,3.272560873794466,65.8487672748743,31254,0
Factory_1,1074,78.03780309490506,2.311654229680959,90.76985464874257,33373,0
Factory_1,4920,91.75547393544485,2.708293822065935,60.48647365228811,8999,0
Factory_1,3096,81.93855763007922,2.9485822398878003,93.6382424967969,30309,0
Factory_1,2009,89.28031485234789,3.049952771951205,82.18942414569726,44619,0
Factory_1,2205,70.35679655502534,2.826957791413796,90.92704868709401,46603,0
Factory_1,2431,73.2562496963469,2.9499229617600236,76.94489374734552,10435,0
Factory_1,2974,72.73521108098473,3.183682753408089,93.70376939349875,10833,0
Factory_1,1581,66.96821049319655,2.989316352825782,68.79182481278265,31314,0
Factory_1,3297,55.52113362736527,3.3918593909072827,96.06686860676976,32358,0
Factory_1,1671,67.71843223932213,3.123538688903152,81.30996586873114,12918,0
Factory_1,4988,73.90450708530797,2.6979938625374364,93.26910184794039,19745,1
Factory_1,4652,65.80819861279284,2.44480024135199,88.50583276082155,32703,0
Factory_1,1370,75.79993380559144,3.173953058162443,67.87370263214919,8345,0
Factory_1,1894,71.84735155758453,3.3164808757549133,73.25635942662078,20446,0
Factory_1,2687,72.0445875985345,3.0761577567883123,85.69223085748261,13485,0
Factory_1,3889,93.11504812593517,3.2182799020788337,93.55902261629294,1097,0
Factory_1,1434,81.19154261005198,4.028747734855849,80.31190561513112,31651,0
Factory_1,1610,67.71997058770866,2.6770179104377325,68.01211990024619,13819,0
Factory_1,2091,76.22670315994796,3.81233922923478,84.84618909674043,19133,0
Factory_1,1781,72.47646497873713,2.854094365542228,56.552137869550144,19489,0
Factory_1,1880,83.83109777147159,2.961081401493599,77.29280129614061,22253,0
Factory_1,2814,106.93107567844861,2.7868212018972285,97.22668563795132,33658,0
Factory_1,1778,76.13270410537764,2.2808610108413165,93.78843401862805,11403,0
Factory_1,4143,68.31855914461006,2.7763390521706244,99.2152454260267,23447,0
Factory_1,2233,79.84732817294474,2.5768216725045634,70.34675251523807,7530,0
Factory_1,1282,85.29960817581161,2.8326123339467295,73.94527305137005,24551,0
Factory_1,3975,65.44877420650647,3.2117995327967304,110.93787378864718,6906,0
Factory_1,2547,64.32467085745728,2.5703298581503446,97.13577715961189,26150,0
Factory_1,2012,86.48733482929438,3.716171015608751,62.16483076429948,17154,0
Factory_1,3178,72.44748057897746,3.8964612956654365,83.35932917134602,25217,0
Factory_1,3692,79.83772740951845,2.882292189043389,84.28977411083689,31090,1
