client_id,Genre,Song_Length_sec,Tempo_BPM,Lyrics_Sentiment,Streams,Popularity
Region_Yoruba,Afrobeat,236.78633424764578,110.33927976962681,positive,348011,1
Region_Yoruba,Contemporary,272.79983624146803,124.11522078817127,positive,246051,1
Region_Yoruba,Gospel,216.59978514083704,92.18270294861495,negative,40848,1
Region_Yoruba,Contemporary,176.08772355538758,81.80054446771354,neutral,360646,0
Region_Yoruba,Traditional,211.7267385426178,133.03659560554263,neutral,53546,1
Region_Yoruba,Highlife,198.13326124905507,131.73813344573122,negative,401532,1
Region_Yoruba,Highlife,203.6907066588807,106.90390211034286,neutral,6987,1
Region_Yoruba,Highlife,218.52872572533087,105.97290075037371,positive,346127,1
Region_Yoruba,Highlife,185.90196631587622,157.52898263667163,positive,41269,1
Region_Yoruba,Afrobeat,234.99097176236245,123.32490088538395,negative,389969,1
Region_Yoruba,Contemporary,255.00204369355308,130.90448996601225,negative,45072,1
Region_Yoruba,Afrobeat,161.648732096555,98.88168439372288,positive,48763,1
Region_Yoruba,Contemporary,178.72661654753603,85.35873213247123,positive,432926,1
Region_Yoruba,Highlife,218.35698556871526,70.90631522094554,neutral,10027,1
Region_Yoruba,Gospel,205.4612584614439,101.80844921867129,neutral,363727,1
Region_Yoruba,Traditional,184.40375622756113,118.89543491400582,negative,157088,0
Region_Yoruba,Traditional,244.3935121033769,96.16784068783764,positive,379782,1
Region_Yoruba,Traditional,192.9910575035485,109.45489366654098,negative,26833,1
Region_Yoruba,Gospel,208.66500418636716,80.9093485332804,positive,126894,1
Region_Yoruba,Afrobeat,230.7107524452563,165.8683759983426,neutral,17561,1
Region_Yoruba,Highlife,185.99377146649456,138.43874186591088,positive,280868,0
Region_Yoruba,Contemporary,192.55302391117706,97.60029694128805,neutral,258688,1
Region_Yoruba,Afrobeat,193.27438475978343,134.17324976494453,negative,145928,0
Region_Yoruba,Highlife,160.4481476078051,120.75720266724736,neutral,892,1
Region_Yoruba,Contemporary,233.0662418709851,132.67069238925765,negative,30778,1
Region_Yoruba,Afrobeat,212.05826080511986,83.56401082033085,neutral,72399,1
Region_Yoruba,Traditional,205.4729246179716,109.10292897349922,negative,433893,1
Region_Yoruba,Gospel,246.47438995261223,174.38000855151634,positive,330299,1
Region_Yoruba,Contemporary,225.16015641129516,162.3656836112045,neutral,486395,1
Region_Yoruba,Afrobeat,228.4803803614019,109.88383298743351,positive,261407,1
Region_Yoruba,Traditional,208.86991287001098,119.06009229068,neutral,404262,1
Region_Yoruba,Highlife,200.4449655384505,39.30145221384896,neutral,2969,1
Region_Yoruba,Afrobeat,165.368759045672,144.74805115625801,neutral,499011,1
Region_Yoruba,Highlife,260.53786951128683,127.6945561893868,positive,489324,1
Region_Yoruba,Highlife,175.60504340037454,77.88035421460381,neutral,72600,1
Region_Yoruba,Highlife,175.1681392335388,86.10118433926623,neutral,356786,1
Region_Yoruba,Traditional,231.92495395664727,140.22866657151062,positive,181168,1
Region_Yoruba,Afrobeat,246.6258202847851,124.68283170629374,negative,18711,1
Region_Yoruba,Gospel,127.28581261863297,157.12648485025414,positive,477966,1
Region_Yoruba,Highlife,283.51131745840763,83.75862734435427,neutral,264140,1
Region_Yoruba,Afrobeat,239.52734357848885,144.30956795116992,positive,309435,0
Region_Yoruba,Gospel,150.56650728205932,104.5629567121961,positive,427925,1
Region_Yoruba,Traditional,208.18900763885165,117.51944732484264,negative,382132,0
Region_Yoruba,Highlife,164.20496791065509,173.41354049185526,positive,80292,1
Region_Yoruba,Afrobeat,172.88472044818894,103.07306641130651,negative,160572,0
Region_Yoruba,Highlife,261.57928020798664,90.86290456119696,negative,420123,1
Region_Yoruba,Afrobeat,126.11708287249296,154.37528031863306,negative,101137,1
Region_Yoruba,Afrobeat,175.43047389858134,164.30614598227032,neutral,121074,1
Region_Yoruba,Afrobeat,168.71766697763053,91.84786199476021,positive,460476,1
Region_Yoruba,Traditional,280.4619267342351,133.62626247720243,positive,340761,1
Region_Yoruba,Highlife,275.2236196048591,109.65342962296432,positive,268448,1
Region_Yoruba,Gospel,151.93342278391623,151.11624225380785,positive,151601,0
Region_Yoruba,Contemporary,159.32423857484687,110.62443355858143,positive,323254,1
Region_Yoruba,Afrobeat,189.7230073505309,139.02217081423439,neutral,407463,1
Region_Yoruba,Traditional,254.18400324989932,164.50984741600996,negative,343029,1
Region_Yoruba,Gospel,237.65490175087723,110.54361153578688,negative,499512,1
Region_Yoruba,Highlife,209.1489428309267,152.30906024207957,positive,66810,1
Region_Yoruba,Afrobeat,153.54896311726316,52.47663373128342,positive,494240,1
Region_Yoruba,Traditional,241.0424521958307,148.38598832984852,positive,300922,1
Region_Yoruba,Highlife,214.3459731877878,99.80459811710531,negative,117721,1
Region_Yoruba,Traditional,204.75395196241183,86.56801510342484,negative,349698,1
Region_Yoruba,Contemporary,225.54364304168635,137.77376623689537,neutral,475457,1
Region_Yoruba,Traditional,192.9355711533049,109.96493702858707,negative,58093,1
Region_Yoruba,Afrobeat,187.0275648556382,155.62864598753288,positive,252259,1
Region_Yoruba,Gospel,218.05594114032837,92.05876811236112,positive,289113,1
Region_Yoruba,Afrobeat,267.4928555954275,121.36978422003696,neutral,434600,1
Region_Yoruba,Afrobeat,258.187905878652,146.15785347044724,negative,12664,0
Region_Yoruba,Afrobeat,229.40443005757373,119.00779730695771,neutral,30080,1
Region_Yoruba,Traditional,235.16719512363701,142.52679431359067,neutral,213412,1
Region_Yoruba,Gospel,153.4006668647222,147.8894173675199,negative,379445,1
Region_Yoruba,Afrobeat,195.16155785085596,138.5753923946845,neutral,287446,0
Region_Yoruba,Gospel,201.40107040115822,88.11991894373415,negative,337838,1
Region_Yoruba,Highlife,264.8378705174171,166.1110191515137,neutral,229399,1
Region_Yoruba,Contemporary,178.72271474620953,93.78256659210157,positive,43752,1
Region_Yoruba,Gospel,266.2093492443305,127.9014141590508,positive,31485,1
Region_Yoruba,Contemporary,129.8720870784112,123.0639827762425,negative,77182,1
Region_Yoruba,Contemporary,176.96175764444138,130.39652042714883,positive,421940,1
Region_Yoruba,Traditional,154.42602763340477,161.59179310126348,positive,13354,1
Region_Yoruba,Contemporary,219.60507341951393,167.59583675535941,negative,28441,1
Region_Yoruba,Highlife,167.31174320472795,144.54521994993203,neutral,276217,1
Region_Yoruba,Afrobeat,222.8186812530672,129.3802837761197,positive,359172,1
Region_Yoruba,Contemporary,173.07194235196962,110.33967860898461,positive,18409,1
Region_Yoruba,Traditional,249.467086401923,128.16187732136143,positive,7326,1
Region_Yoruba,Gospel,217.78783270907422,94.77842454052639,positive,387301,1
Region_Yoruba,Afrobeat,203.00671158123703,125.70619939953674,neutral,9909,1
Region_Yoruba,Gospel,202.62436904886732,127.76610378088084,positive,386055,0
Region_Yoruba,Traditional,226.34060043472564,142.28682799713346,neutral,12521,0
Region_Yoruba,Gospel,180.89109643261912,74.16779800071578,negative,227851,1
Region_Yoruba,Gospel,185.39232394077908,117.60362278822124,positive,474102,1
Region_Yoruba,Contemporary,215.0549430774242,160.3342348003802,negative,197545,1
Region_Yoruba,Gospel,216.68463874700817,78.34790890922471,negative,317804,0
Region_Yoruba,Afrobeat,171.18001389501606,118.29529279401432,neutral,353033,1
Region_Yoruba,Highlife,190.29416823811985,111.31570475887878,negative,370645,1
Region_Yoruba,Afrobeat,184.7637845477155,148.61890782253923,negative,398584,0
Region_Yoruba,Traditional,216.22543145997247,109.72013367615259,positive,417475,1
Region_Yoruba,Contemporary,235.176459844572,157.87353141540748,positive,107907,1
Region_Yoruba,Traditional,248.4746133250229,109.1914164491769,neutral,427560,1
Region_Yoruba,Highlife,202.46417917810302,111.09831590688569,negative,233403,1
Region_Yoruba,Highlife,163.90326613406535,129.0677018766356,neutral,159380,1
Region_Yoruba,Highlife,108.4510629156455,121.24254592767208,negative,121574,1
Region_Yoruba,Gospel,258.66329449766175,85.28186988772516,positive,74722,1
Region_Yoruba,Traditional,224.3638400088954,91.89059386327312,negative,479024,1
Region_Yoruba,Highlife,226.0651991384803,74.09392408815901,neutral,179586,1
Region_Yoruba,Afrobeat,211.36563861222106,99.41969879242825,positive,438247,1
Region_Yoruba,Highlife,179.611265355371,111.03126390552276,neutral,305144,1
Region_Yoruba,Afrobeat,216.13402142229498,157.5132127268529,negative,174184,1
Region_Yoruba,Contemporary,195.8275420277895,128.59134751363058,positive,292310,1
Region_Yoruba,Gospel,194.63725315888183,152.08710118326306,positive,390554,1
Region_Yoruba,Contemporary,219.36143985967982,41.23133140822901,positive,108561,1
Region_Yoruba,Traditional,190.16988720272005,149.51872029138366,negative,149003,1
Region_Yoruba,Afrobeat,135.27879015884815,103.37732199641208,neutral,225077,1
Region_Yoruba,Afrobeat,133.9676930847777,66.82848465638148,neutral,125445,1
Region_Yoruba,Highlife,168.999351456343,125.83316074709296,neutral,246656,1
Region_Yoruba,Gospel,190.35507008902934,113.27227024303477,positive,455441,1
Region_Yoruba,Traditional,176.55175511852832,165.46356236140485,negative,100659,1
Region_Yoruba,Highlife,241.7259524103158,161.60083783643103,negative,449854,1
Region_Yoruba,Traditional,322.66364890297496,48.78440446197057,negative,471218,1
Region_Yoruba,Afrobeat,243.7874449206067,55.93953585749839,neutral,202457,1
Region_Yoruba,Traditional,117.98842867916207,140.2701701903326,negative,44829,1
Region_Yoruba,Traditional,210.96797020003123,161.586118916753,neutral,492825,1
Region_Yoruba,Gospel,193.78705851239886,146.56571163280105,positive,20031,1
Region_Yoruba,Traditional,155.40654734451124,170.71852564383326,neutral,5691,1
Region_Yoruba,Highlife,191.41220163000895,115.84353866795463,negative,110783,1
Region_Yoruba,Traditional,225.84231799283222,56.00083201859935,positive,138291,0
Region_Yoruba,Traditional,201.35616438706288,128.55640724544648,positive,26903,0
Region_Yoruba,Highlife,224.8870226384387,120.72580922957603,positive,324610,1
Region_Yoruba,Traditional,254.36333005506776,72.61247201755383,neutral,142767,1
Region_Yoruba,Gospel,186.93409741059799,95.71102069500671,neutral,76702,1
Region_Yoruba,Afrobeat,245.1178017563333,84.23590466805219,neutral,195030,0
Region_Yoruba,Afrobeat,292.52211280499887,129.9850239090671,neutral,326015,1
Region_Yoruba,Gospel,245.7545159195991,130.19231024137412,neutral,249255,1
Region_Yoruba,Highlife,165.55537516807013,94.53283015677,negative,464710,0
Region_Yoruba,Contemporary,309.59459333343284,112.26944781238673,positive,304847,1
Region_Yoruba,Afrobeat,128.30331390063094,135.87883765910814,negative,410723,1
Region_Yoruba,Highlife,204.7446963400621,128.02874383947193,neutral,77310,1
Region_Yoruba,Contemporary,218.79434622119334,120.3795550347941,neutral,171485,1
Region_Yoruba,Gospel,198.5888228834289,77.17140580939369,positive,383444,0
Region_Yoruba,Contemporary,208.58601450432258,95.20063804980961,positive,382540,1
Region_Yoruba,Traditional,187.76068280129752,143.740455511981,neutral,380199,1
Region_Yoruba,Afrobeat,157.67263048330375,147.42256830695078,neutral,220063,1
Region_Yoruba,Afrobeat,246.85884836578435,122.5207532732486,neutral,227343,1
Region_Yoruba,Traditional,230.48409826361626,69.28180481868009,negative,48829,1
Region_Yoruba,Traditional,160.6147690608112,153.92633913894596,negative,18400,0
Region_Yoruba,Contemporary,128.81223054323766,78.67852601267637,negative,125772,1
Region_Yoruba,Highlife,211.40585053400764,79.26754504945475,neutral,265192,0
Region_Yoruba,Traditional,165.05733320653445,90.44626980057875,negative,423938,1
Region_Yoruba,Traditional,171.9424146920951,145.68180536073987,neutral,175626,1
Region_Yoruba,Traditional,175.0421000864598,87.23105480545709,positive,42898,1
Region_Yoruba,Contemporary,190.89105019878403,127.36662080696343,positive,368112,1
Region_Yoruba,Afrobeat,215.7428648143263,176.7802572011361,negative,359298,1
Region_Yoruba,Gospel,313.6702939147872,131.17282312765306,neutral,487219,1
Region_Yoruba,Contemporary,181.92386091697892,90.33992439655276,neutral,206145,0
Region_Yoruba,Afrobeat,240.6891526195191,147.7529047274993,positive,413715,1
Region_Yoruba,Contemporary,217.41285868666492,159.2875554548525,neutral,163250,1
Region_Yoruba,Afrobeat,213.81847898014,108.57486037424754,negative,86669,1
Region_Yoruba,Contemporary,270.8625859153448,89.5705092311759,neutral,443473,1
Region_Yoruba,Gospel,175.3751927480026,94.87884982772088,positive,446675,1
Region_Yoruba,Traditional,310.76335042755136,110.9807852604614,positive,50462,1
Region_Yoruba,Traditional,241.65875310269263,93.32722006836353,positive,201547,0
Region_Yoruba,Gospel,217.64044973548624,96.96344266405177,negative,221500,1
Region_Yoruba,Highlife,210.6967131547416,154.02226013037233,neutral,307936,0
Region_Yoruba,Afrobeat,223.43787601852162,152.6783789631496,negative,443204,1
Region_Yoruba,Gospel,268.3994861651066,105.63150597610435,negative,102690,0
Region_Yoruba,Highlife,280.3439168965666,126.06656504650545,positive,91987,1
Region_Yoruba,Contemporary,223.21047602525536,96.44057108218118,negative,358328,1
Region_Yoruba,Contemporary,257.0566301384235,128.3354227796992,neutral,101685,1
Region_Yoruba,Contemporary,179.74340108897692,131.48481711317893,negative,110470,0
Region_Yoruba,Gospel,211.50988766160884,135.15884993698677,positive,205835,1
Region_Yoruba,Highlife,226.00162607821036,103.09656439781828,positive,498988,1
Region_Yoruba,Highlife,228.82920093637028,131.17531572142576,neutral,88464,0
Region_Yoruba,Highlife,166.82831064547503,100.4106238571327,positive,74978,1
Region_Yoruba,Afrobeat,256.7071701658016,110.54711743920699,negative,492603,1
Region_Yoruba,Traditional,218.0324640383313,125.02706461830451,positive,484980,1
Region_Yoruba,Gospel,168.57082153851943,124.49189503227936,negative,404049,1
Region_Yoruba,Afrobeat,102.71293796370685,119.25118943892188,positive,98846,1
Region_Yoruba,Contemporary,174.88572326523905,128.6973946340886,negative,367797,1
Region_Yoruba,Contemporary,255.96289577281792,145.35716751249313,neutral,50529,1
Region_Yoruba,Highlife,179.31027100362508,120.05021243400985,positive,392338,1
Region_Yoruba,Contemporary,239.9596977376864,167.45619235337932,negative,427051,1
Region_Yoruba,Highlife,230.91578712497844,151.95082901302018,neutral,91592,1
Region_Yoruba,Traditional,173.0736616865725,61.39032970567623,positive,330112,0
Region_Yoruba,Contemporary,212.14107377187545,85.3967914547942,positive,103818,1
Region_Yoruba,Highlife,120.09054122770895,82.50090290263633,negative,288600,1
Region_Yoruba,Gospel,238.12142088460607,77.34405655252507,negative,127992,1
Region_Yoruba,Contemporary,188.08627057319597,99.62954258730126,positive,410704,0
Region_Yoruba,Highlife,255.24728941378703,140.02082706178993,positive,236974,1
Region_Yoruba,Gospel,183.92891279946602,105.69565014967962,neutral,498701,0
Region_Yoruba,Gospel,182.5411489647703,109.74273590665405,negative,296481,1
Region_Yoruba,Highlife,278.9960048076947,127.46116488743394,neutral,7346,1
Region_Yoruba,Contemporary,192.47886423068877,115.13164785257416,positive,245523,1
Region_Yoruba,Traditional,197.17811316105698,148.01175472166398,negative,139585,0
Region_Yoruba,Traditional,238.96008421604196,109.549514169754,neutral,254670,1
Region_Yoruba,Afrobeat,214.17156157357016,74.09875983811212,positive,442171,1
Region_Yoruba,Highlife,236.47420639072237,83.22731810259667,positive,149518,1
Region_Yoruba,Gospel,212.67111045406423,107.13392375607427,negative,56850,0
Region_Yoruba,Traditional,215.5054447868887,138.47962154120975,positive,356250,0
Region_Yoruba,Highlife,116.7478799070918,110.91600987314733,neutral,146667,1
Region_Yoruba,Traditional,152.67639085256187,130.90713131347766,negative,314981,1
Region_Yoruba,Afrobeat,272.6081495794039,115.82159164216453,positive,348855,0
Region_Yoruba,Gospel,90.72247130409663,99.1664313283327,neutral,478557,1
Region_Yoruba,Gospel,235.36354464494036,100.22675848236213,neutral,270153,1
Region_Yoruba,Afrobeat,216.11360322987997,129.4349922489586,neutral,468857,1
Region_Yoruba,Traditional,169.27527029276402,98.59510881667424,neutral,342945,1
Region_Yoruba,Traditional,202.37286131367583,153.54411099613742,neutral,218750,0
Region_Yoruba,Contemporary,247.2194053792048,134.42191745766803,positive,197237,1
Region_Yoruba,Afrobeat,189.94320126911367,132.26855447791948,negative,306679,0
Region_Yoruba,Afrobeat,246.8612016331508,77.06897031534743,neutral,419130,1
Region_Yoruba,Highlife,261.59891373859773,33.527087767523824,negative,143790,1
Region_Yoruba,Contemporary,183.05275301304047,126.98921033300613,neutral,460576,1
Region_Yoruba,Highlife,192.93195838862394,61.27986963668438,positive,143858,0
Region_Yoruba,Gospel,210.71833603644072,124.59326425174137,neutral,367414,1
Region_Yoruba,Traditional,249.56927811699433,95.81254797642254,positive,378602,1
Region_Yoruba,Afrobeat,153.94699660308117,112.49659372929337,neutral,291359,1
Region_Yoruba,Traditional,171.46386070102506,141.7579860408275,positive,223408,1
Region_Yoruba,Contemporary,159.17366314497173,100.81029728412123,negative,322860,1
Region_Yoruba,Contemporary,282.6628186353098,94.57099492261061,negative,334876,1
Region_Yoruba,Afrobeat,132.85450814742381,122.31785987044472,negative,357552,1
Region_Yoruba,Afrobeat,207.7415659277549,159.48057791972852,positive,86617,1
Region_Yoruba,Gospel,165.2662652475643,150.52469437966982,negative,208743,1
Region_Yoruba,Contemporary,290.66000584187964,92.08644178703369,negative,86745,1
Region_Yoruba,Traditional,280.5906863478611,133.20741130861146,negative,368169,0
Region_Yoruba,Gospel,282.6645742579686,114.82136867275464,neutral,411004,1
Region_Yoruba,Contemporary,238.54137944121416,77.06058183140465,negative,320739,1
Region_Yoruba,Afrobeat,238.73630997263476,95.55179337482012,positive,198027,0
Region_Yoruba,Gospel,231.4462866142527,142.22028838183053,neutral,313749,1
Region_Yoruba,Contemporary,204.6318775296191,141.8710466910185,neutral,249659,0
Region_Yoruba,Afrobeat,227.58731481897175,72.01779977707399,negative,388333,1
Region_Yoruba,Afrobeat,106.7311787011245,136.23718352980435,positive,395768,0
Region_Yoruba,Afrobeat,119.17829310019374,74.06678323446218,neutral,131597,1
Region_Yoruba,Contemporary,177.38838329113423,128.29297405055402,neutral,333939,1
Region_Yoruba,Traditional,290.6349951728183,130.40332076054088,positive,317693,0
Region_Yoruba,Gospel,231.6424637223991,138.29956729577322,neutral,461080,1
Region_Yoruba,Highlife,211.25997953375534,83.17347232901247,negative,322083,1
Region_Yoruba,Highlife,216.31633080243793,114.80823039820639,positive,397399,1
Region_Yoruba,Gospel,148.4429076258896,132.67905417832517,neutral,319143,0
Region_Yoruba,Afrobeat,207.5433030249279,103.64792482247657,negative,31541,1
Region_Yoruba,Afrobeat,192.31920220322294,117.18524813907,positive,54600,1
Region_Yoruba,Contemporary,184.69949767179008,125.14590462439226,negative,363494,1
Region_Yoruba,Afrobeat,229.19220505570019,134.63894305227302,negative,421659,1
Region_Yoruba,Afrobeat,181.5176461462999,140.9879308488317,neutral,471511,0
Region_Yoruba,Gospel,225.46761212494854,83.8895590964992,positive,110524,1
Region_Yoruba,Afrobeat,257.4355619317117,85.2379139990899,positive,33448,0
Region_Yoruba,Traditional,189.0410973115142,132.92388573644058,negative,342245,1
Region_Yoruba,Afrobeat,191.49569352431328,75.3364617566878,positive,441732,1
Region_Yoruba,Afrobeat,222.52368228468532,90.08105369004517,positive,11270,0
Region_Yoruba,Traditional,229.54997130699215,123.43881329226724,neutral,353124,1
Region_Yoruba,Contemporary,177.10772870683644,74.63746286658449,positive,170685,1
Region_Yoruba,Afrobeat,164.63502588747497,117.18554184021318,neutral,434686,1
Region_Yoruba,Traditional,251.24762946698291,155.78891126669131,neutral,457725,1
Region_Yoruba,Contemporary,290.9011783556287,75.76083183643195,positive,244053,1
Region_Yoruba,Contemporary,137.8201073360269,90.32777868183588,positive,188532,1
Region_Yoruba,Contemporary,229.84555842199683,102.97832964371656,negative,402290,1
Region_Yoruba,Gospel,203.74201222960247,154.51819619043238,neutral,382762,1
Region_Yoruba,Contemporary,204.07673158404472,101.19183334046875,negative,386727,1
Region_Yoruba,Traditional,237.17518555627248,181.27985063392197,positive,237115,1
Region_Yoruba,Contemporary,161.53298538236197,107.48821487264637,negative,294097,1
Region_Yoruba,Highlife,196.84330541549573,130.8188016213861,neutral,239870,0
Region_Yoruba,Highlife,238.2141749158575,92.94356864792398,negative,248283,1
Region_Yoruba,Traditional,256.00779765638305,82.40800340195143,positive,66474,0
Region_Yoruba,Gospel,186.82621723249832,131.0801281303693,neutral,218104,1
Region_Yoruba,Highlife,164.31993586734131,116.05746272195356,positive,154880,1
Region_Yoruba,Traditional,182.20005227488076,79.24130540064776,neutral,30231,0
Region_Yoruba,Traditional,215.0392945434655,124.28565248696187,negative,323656,1
Region_Yoruba,Afrobeat,251.01790440983385,64.87286697446854,neutral,327001,0
Region_Yoruba,Gospel,228.07438156738368,166.63312289809602,neutral,179573,1
Region_Yoruba,Traditional,272.8361974971602,149.4257116780116,positive,74360,1
Region_Yoruba,Contemporary,190.71120833908446,122.90709536694747,negative,470432,0
Region_Yoruba,Contemporary,146.47212962890848,145.31615330997525,neutral,481190,1
Region_Yoruba,Contemporary,256.6019580114722,161.93394708588306,positive,221759,1
Region_Yoruba,Contemporary,177.71612926793577,137.1108691616705,negative,241800,1
Region_Yoruba,Highlife,170.67977008012542,103.68817548453868,positive,471135,1
Region_Yoruba,Highlife,148.48773786380508,115.17163843297367,neutral,30367,1
Region_Yoruba,Contemporary,297.311443206686,116.90539783841376,neutral,191159,1
Region_Yoruba,Traditional,212.69743002287257,107.18534401559941,negative,280726,1
Region_Yoruba,Traditional,245.34033160879798,133.28881818818618,negative,329648,1
Region_Yoruba,Highlife,228.561435261667,110.17066879405685,neutral,284967,0
Region_Yoruba,Gospel,232.70759410438484,101.53764709390217,neutral,376220,1
Region_Yoruba,Afrobeat,190.7561908567386,103.43557420509477,negative,448762,1
Region_Yoruba,Afrobeat,229.59542810112524,118.96335199324375,positive,340433,1
Region_Yoruba,Gospel,219.05245147401823,191.07020923835407,neutral,10501,1
Region_Yoruba,Highlife,205.68764135642274,55.17043602397121,negative,393662,0
Region_Yoruba,Traditional,231.3656635903609,97.80418261995248,negative,203268,1
Region_Yoruba,Gospel,240.43001649547216,112.93265745207562,negative,477046,1
Region_Yoruba,Gospel,264.15763251226554,142.6421776301686,positive,248357,1
Region_Yoruba,Gospel,184.81324748284615,108.49062827304344,neutral,402509,1
Region_Yoruba,Gospel,186.57804250172927,152.25685939667247,negative,307437,1
Region_Yoruba,Gospel,219.65086811573335,131.3970595723575,neutral,208291,1
Region_Yoruba,Traditional,220.61859332379242,110.52148181139299,neutral,412022,1
Region_Yoruba,Gospel,234.26374340814598,103.87530348090527,positive,43647,1
Region_Yoruba,Highlife,174.15634911778437,101.14903853237249,negative,391237,0
Region_Yoruba,Gospel,189.5246064425488,147.60454090206673,neutral,281315,1
Region_Yoruba,Highlife,134.05085855119813,112.70073823491221,positive,382445,1
Region_Yoruba,Contemporary,253.4507226803142,102.83668268492126,neutral,27134,1
Region_Yoruba,Gospel,291.54632642884945,71.09819114484313,negative,300576,0
Region_Yoruba,Highlife,261.94603287685914,156.64270097137836,negative,88151,1
Region_Yoruba,Gospel,257.5292858885926,63.24365069351688,neutral,424307,1
Region_Yoruba,Gospel,130.08670125604868,135.77960129866577,neutral,260434,1
Region_Yoruba,Gospel,157.22868675507385,139.4072135937244,negative,142352,1
Region_Yoruba,Traditional,207.158778919357,89.49213045925892,neutral,311363,1
Region_Yoruba,Highlife,201.97477256273766,122.55355737026497,negative,451811,0
Region_Yoruba,Contemporary,289.20196943106856,116.95505023249605,positive,261657,1
Region_Yoruba,Traditional,151.82068205079617,109.90808538143436,neutral,258632,1
Region_Yoruba,Gospel,254.7580088673748,92.08454011798123,negative,38039,1
Region_Yoruba,Afrobeat,141.97140578603262,181.20414796163408,neutral,370445,1
Region_Yoruba,Gospel,175.28802481471757,124.62957907814247,positive,367699,0
Region_Yoruba,Gospel,199.03722267238953,158.3956034626796,positive,369078,1
Region_Yoruba,Gospel,161.74633324656935,106.47598948467481,negative,267593,1
Region_Yoruba,Highlife,223.32450442463076,148.3442336003031,negative,234042,1
Region_Yoruba,Highlife,203.70545937274295,129.6598461178143,positive,343601,1
Region_Yoruba,Gospel,216.45404343905628,59.14542221434837,negative,9935,1
Region_Yoruba,Contemporary,168.3216355609194,134.8341404001411,negative,200609,1
Region_Yoruba,Traditional,169.50743353948428,130.25909594065834,negative,316981,1
Region_Yoruba,Gospel,338.1318233780253,127.10338870036895,negative,309144,1
Region_Yoruba,Gospel,107.26339699671483,106.4133445642082,neutral,161043,1
Region_Yoruba,Gospel,221.76145839511082,147.33619229694406,positive,282785,1
Region_Yoruba,Highlife,261.522248992287,112.86915962023029,negative,169693,1
Region_Yoruba,Contemporary,230.4850594285154,127.79314154367728,negative,278615,1
Region_Yoruba,Gospel,216.36750617365237,95.4041457198661,positive,495853,0
Region_Yoruba,Afrobeat,238.17691712204322,176.38342593005297,positive,301969,1
Region_Yoruba,Traditional,290.1979297050709,75.10501508630776,neutral,260032,0
Region_Yoruba,Contemporary,183.2883986833903,60.01841745628566,negative,76594,1
Region_Yoruba,Afrobeat,228.42684560476192,150.27442670246904,negative,128542,1
Region_Yoruba,Highlife,223.45506912973568,153.10445265899338,neutral,206482,1
Region_Yoruba,Afrobeat,148.4098019165974,145.76480758798758,positive,259240,0
Region_Yoruba,Highlife,228.12119299597828,87.731392393575,negative,336871,1
Region_Yoruba,Traditional,243.84063207277848,127.33342423941934,negative,145783,0
Region_Yoruba,Contemporary,251.69016660712435,102.86410709356572,positive,52700,1
Region_Yoruba,Afrobeat,156.7811683212757,43.34872982087529,neutral,299731,1
Region_Yoruba,Afrobeat,145.4620589007947,155.8714498659591,neutral,312033,1
Region_Yoruba,Contemporary,197.03712495584244,150.2183697310418,negative,268250,1
Region_Yoruba,Contemporary,280.52956617143144,106.45891628409129,negative,125156,1
Region_Yoruba,Traditional,268.17928958689424,152.95187747991196,positive,44348,1
Region_Yoruba,Highlife,152.00819016212733,145.4104316899846,positive,439023,1
